SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500108,MAHA.TELE   ,B ,Q,17.70,18.10,17.55,17.65,17.65,17.80,655,272985,4862151.00,
500109,MRPL        ,A ,Q,93.90,94.50,88.80,89.55,89.55,94.50,1673,197933,17977779.00,
500110,CHENNAI PET.,A ,Q,302.20,303.00,296.20,300.60,300.60,302.75,459,24492,7337184.00,
500111,REL.CAP.    ,A ,Q,423.90,427.00,411.40,420.45,420.45,422.15,4179,349690,146679520.00,
500112,STATE BANK  ,A ,Q,282.70,283.40,276.50,277.55,277.55,282.70,6063,703218,196454958.00,
500113,STEEL AUTH. ,A ,Q,86.50,87.60,84.10,85.55,85.55,86.35,2728,1039430,89073438.00,
500114,TITAN       ,A ,Q,910.00,945.00,891.80,903.55,901.50,905.30,2076,62328,56534923.00,
500116,IDBI BANK L ,A ,Q,62.30,62.30,58.70,59.45,59.45,61.95,2803,2055915,123600235.00,
500117,DCW LTD.    ,B ,Q,26.30,26.60,25.05,25.40,25.40,26.15,478,96731,2496218.00,
500119,DHAMPUR SUGA,B ,Q,101.05,105.00,100.10,102.70,102.70,100.85,701,104862,10743823.00,
500120,DIAMINES&CHM,X ,Q,89.65,93.00,89.60,90.30,92.60,90.15,29,2401,216950.00,
500123,ELANTAS     ,B ,Q,2003.00,2023.00,2000.00,2010.20,2022.00,2024.00,52,2027,4070104.00,
500124,DR.REDDY'S  ,A ,Q,2319.00,2382.20,2290.00,2351.10,2351.10,2268.40,15704,303304,713573065.00,
500125,E.I.D.PAR   ,A ,Q,226.55,233.00,220.45,223.85,223.85,227.90,429,12874,2929846.00,
500126,MERCK LTD   ,B ,Q,2416.00,2450.00,2371.00,2382.55,2382.55,2392.95,324,2515,6063944.00,
500128,ELEC.CASTING,B ,Q,24.85,24.85,24.00,24.25,24.30,24.75,103,15214,370662.00,
500132,EMPEE SUGARS,XT,Q,1.45,1.45,1.45,1.45,1.45,1.47,19,39474,57237.00,
500133,ESAB INDIA  ,B ,Q,650.00,655.00,648.00,651.00,650.20,664.00,10,155,100837.00,
500135,ESSEL PROP  ,B ,Q,249.95,250.00,245.50,248.70,248.70,249.90,130,5026,1249563.00,
500136,ESTER INDUS.,B ,Q,54.85,57.00,54.00,54.95,54.80,54.95,58,9952,549482.00,
500139,FEDDERELEC  ,B ,Q,57.95,57.95,54.15,55.95,56.60,55.70,141,21614,1196512.00,
500141,FERRO ALLOYS,X ,Q,6.35,6.68,6.25,6.31,6.35,6.49,221,88328,566756.00,
500144,FINOL. CABLE,A ,Q,672.90,672.95,660.05,672.65,667.20,668.00,146,3389,2251782.00,
500147,CMI FPE     ,X ,Q,801.00,818.95,801.00,818.95,818.95,806.05,6,485,388731.00,
500148,UFLEX LTD   ,A ,Q,303.50,304.20,292.50,298.05,298.05,304.00,301,14493,4370755.00,
500150,FOSECO INDIA,B ,Q,1420.00,1439.95,1406.00,1426.90,1430.00,1434.25,27,485,693835.00,
500151,GOLDEN TOB  ,T ,Q,49.30,49.30,49.30,49.30,49.30,49.90,2,196,9662.00,
500153,GANESH BENZO,X ,Q,83.90,84.45,83.15,83.65,83.85,83.90,290,23520,1969183.00,
500155,GARDEN SILK ,B ,Q,29.30,29.60,29.10,29.50,29.10,29.30,37,6107,179632.00,
500159,METROGLOBL  ,X ,Q,78.95,79.95,74.55,79.95,79.95,79.00,6,166,13038.00,
500160,GTL LTD.    ,B ,Q,8.04,8.05,7.80,7.87,7.80,7.99,103,39239,311887.00,
500163,GODFREY PH  ,A ,Q,745.00,763.90,730.05,734.75,740.00,740.10,319,4004,2999528.00,
500164,GODREJ IND  ,A ,Q,605.00,618.00,605.00,615.00,613.80,609.75,1088,39866,24374189.00,
500165,KANSAI NERO ,A ,Q,481.20,515.00,479.30,501.05,501.05,482.55,766,22776,11307819.00,
500166,GOODRICKE   ,X ,Q,280.00,298.80,278.35,283.10,283.10,277.85,414,34044,9805881.00,
